Latitude,Longitude,10 Mi Quakes,25 Mi Quakes,50 Mi Quakes,Max Mag 10 Mi,Max Mag 25 Mi,Max Mag 50 Mi,Time D 10Mi,Time D 25Mi,Time D 50Mi,T 10Mi,T 25Mi,T 50Mi
41.8351667,-125.5835,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.2033333,-121.34183329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.3248333,-118.661,32,33,33,3.64,3.64,3.64,1961965.0,1961965.0,1961965.0,4.54,4.54,4.54
39.533,-119.81700000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.6,2.6,2.6
38.838333299999995,-122.82433329999999,0,2,6,0.0,4.2,4.4,-1.0,2611761.0,2611701.0,0.0,4.4,4.4
34.571999999999996,-116.281,338,458,473,7.1,7.1,7.1,96726.0,96726.0,96726.0,4.63,4.99,4.99
38.798,-122.77766670000001,2,2,2,3.16,3.16,3.16,543139.0,543139.0,543139.0,2.52,2.52,2.52
40.477166700000005,-124.1975,3,4,13,3.31,3.31,3.39,75224.0,75224.0,2311070.0,4.29,4.29,4.29
40.6878333,-123.53516670000002,0,0,3,0.0,0.0,2.9,-1.0,-1.0,175368.0,0.0,2.5,3.2
34.259,-119.618,3,3,3,3.16,3.16,3.16,39291.0,39291.0,39291.0,3.82,3.82,3.82
35.4921667,-120.80283329999999,1,1,3,2.51,2.51,2.89,941363.0,941363.0,1427858.0,2.97,2.97,2.97
37.652666700000005,-118.8485,24,24,24,3.54,3.54,3.54,10657.0,10657.0,10657.0,2.99,3.05,3.05
37.589,-118.46,12,14,18,4.0,4.0,4.0,1057925.0,1057925.0,1057925.0,2.56,3.75,3.75
36.1743333,-120.31083329999998,0,0,1,0.0,0.0,2.5,-1.0,-1.0,1467422.0,0.0,0.0,2.86
32.657,-115.7845,499,515,533,4.96,4.96,4.96,257852.0,257852.0,257852.0,4.5,4.5,4.5
34.0086667,-116.89066670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.55,3.48
37.6185,-118.87733329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.9178333,-123.74766670000001,0,5,8,0.0,3.06,3.47,-1.0,1919039.0,229901.0,2.79,2.79,3.79
36.7215,-121.3625,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.93
38.8193333,-122.38466670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.6098333,-120.74533329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.588666700000005,-121.1931667,0,1,1,0.0,2.59,2.59,-1.0,1464891.0,1464891.0,0.0,0.0,2.98
35.024666700000004,-119.31016670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.03,-117.68,16,16,18,2.97,2.97,2.97,259240.0,259240.0,259240.0,2.69,2.69,2.69
32.94,-117.727,1,4,8,2.76,2.76,3.06,990022.0,990022.0,2020100.0,0.0,0.0,3.13
38.7573333,-122.4415,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.305,-122.729,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.75,2.75,2.75
40.3783333,-124.301,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.7255,-115.41916670000002,0,0,1,0.0,0.0,2.85,-1.0,-1.0,1134470.0,0.0,0.0,0.0
34.2085,-117.75333329999998,0,0,4,0.0,0.0,2.64,-1.0,-1.0,1456432.0,0.0,0.0,2.58
33.938,-118.84100000000001,3,6,14,3.57,3.57,3.57,141166.0,141166.0,141166.0,2.9,2.9,2.9
34.255,-116.734,0,1,4,0.0,2.63,3.34,-1.0,2411567.0,1815544.0,0.0,0.0,2.63
40.332666700000004,-124.523,456,550,569,6.57,7.2,7.2,1704685.0,1766625.0,1766625.0,4.08,4.08,4.08
34.624,-116.556,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.2139,-117.84100000000001,171,194,202,6.5,6.5,6.5,59231.0,59231.0,59231.0,5.1,5.1,5.1
38.9326667,-122.64883329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.186833299999996,-115.6103333,1,4,7,3.25,3.25,3.36,2209572.0,2209572.0,1529867.0,2.97,2.97,3.34
37.884,-118.169,2,2,24,4.4,4.4,4.4,5120.0,5120.0,5120.0,2.95,2.95,2.98
36.2835,-120.45916670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.1918333,-121.0595,0,0,16,0.0,0.0,4.28,-1.0,-1.0,482460.0,0.0,0.0,0.0
39.7736667,-121.98216670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
41.8525,-119.6094,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.07,-118.182,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.62
36.054,-116.70700000000001,0,1,6,0.0,2.61,3.9,-1.0,290434.0,169349.0,0.0,2.79,3.5
37.187,-117.456,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.7186667,-120.664,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.033333299999995,-116.34133329999999,322,329,336,6.1,6.1,6.1,138151.0,138151.0,138151.0,4.98,4.98,4.98
37.1405,-116.07216670000001,0,0,3,0.0,0.0,2.84,-1.0,-1.0,1152829.0,0.0,0.0,2.91
37.4475,-118.83866670000002,3,3,4,3.16,3.16,3.16,1311563.0,1311563.0,1311563.0,3.08,3.08,3.08
37.7165,-118.32533329999998,8,14,51,3.33,3.33,6.1,1551494.0,1551494.0,357.0,4.08,4.69,6.2
35.929,-117.948,9,63,118,3.86,3.91,4.59,1341694.0,490267.0,1601916.0,2.92,4.03,4.03
35.749,-117.756,109,111,116,5.12,5.12,5.12,731628.0,731628.0,731628.0,3.37,3.37,3.37
37.635999999999996,-118.94033329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.948,-117.736,0,0,1,0.0,0.0,2.52,-1.0,-1.0,969516.0,0.0,0.0,3.0
34.6908333,-116.23700000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5815,-118.80933329999999,15,17,19,4.2,4.2,4.2,944698.0,944698.0,944698.0,3.7,3.7,3.7
35.9043333,-120.44833329999999,25,32,42,5.97,5.97,5.97,9843.0,9843.0,9843.0,5.0,5.0,5.0
37.4596667,-118.80966670000001,12,30,40,4.3,4.3,4.36,274211.0,274211.0,1873432.0,4.1,4.1,4.1
40.548,-124.90716670000002,0,0,2,0.0,0.0,2.72,-1.0,-1.0,1186850.0,0.0,0.0,0.0
33.266999999999996,-116.29899999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.717,-115.81783329999999,425,486,505,4.96,4.96,4.96,213465.0,213465.0,213465.0,4.5,4.5,4.5
34.041,-118.074,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.551,-119.37799999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.8871667,-116.3271667,0,0,5,0.0,0.0,3.12,-1.0,-1.0,777740.0,0.0,0.0,0.0
35.956166700000004,-120.495,36,54,63,5.0,5.97,5.97,99431.0,185511.0,185511.0,3.44,3.44,4.06
34.29,-118.45100000000001,0,0,11,0.0,0.0,4.9,-1.0,-1.0,1772199.0,0.0,0.0,3.47
35.5496667,-120.86466670000001,0,13,14,0.0,4.2,4.2,-1.0,567719.0,567719.0,2.95,2.95,2.95
33.4898333,-116.8038333,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1468,-118.00299999999999,0,1,1,0.0,2.56,2.56,-1.0,2285333.0,2285333.0,0.0,0.0,2.93
37.6348333,-118.87583329999998,11,14,15,3.8,3.8,3.8,2144215.0,2144215.0,2144215.0,3.45,3.45,3.45
40.3543333,-124.28766670000002,0,1,5,0.0,3.69,3.69,-1.0,421799.0,421799.0,0.0,0.0,2.62
38.902666700000005,-122.52633329999999,0,1,2,0.0,2.65,2.83,-1.0,1457194.0,137900.0,0.0,0.0,3.94
37.652333299999995,-118.92816670000002,5,7,8,2.67,3.02,3.02,8124.0,1021763.0,1021763.0,3.36,3.36,3.36
34.677,-116.289,0,1,3,0.0,2.77,3.65,-1.0,601822.0,1888695.0,0.0,0.0,3.2
35.9675,-117.89333329999998,1,5,5,2.72,3.79,3.79,1267895.0,1053987.0,1053987.0,2.62,2.62,3.12
34.58,-116.314,49,755,2127,5.42,5.42,7.3,130884.0,130884.0,769337.0,4.91,4.91,4.91
36.652,-121.2745,7,7,35,3.3,3.3,5.1,2290331.0,2290331.0,2629691.0,2.57,3.3,3.3
37.4039,-117.1438,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.107,-120.21183329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.6001667,-122.16816670000001,0,1,5,0.0,3.2,3.3,-1.0,466948.0,539132.0,0.0,0.0,3.3
40.353666700000005,-125.2775,1,1,1,2.7,2.7,2.7,1241266.0,1241266.0,1241266.0,3.95,3.95,3.95
39.7645,-119.6985,1,1,6,2.63,2.63,3.47,219329.0,219329.0,686881.0,0.0,2.71,2.71
36.391,-117.8415,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.25,-116.3,0,1,1,0.0,5.08,5.08,-1.0,32816.0,32816.0,2.76,2.76,2.76
36.2941667,-120.4535,17,48,53,6.7,6.7,6.7,6978.0,6978.0,6978.0,5.2,5.2,5.2
40.3285,-124.31533329999999,0,0,5,0.0,0.0,3.44,-1.0,-1.0,733504.0,0.0,0.0,2.67
34.320666700000004,-118.55733329999998,0,0,9,0.0,0.0,4.11,-1.0,-1.0,696157.0,0.0,0.0,0.0
41.8765,-119.6301,2,2,2,3.5,3.5,3.5,1344560.0,1344560.0,1344560.0,3.6,3.6,3.6
37.417333299999996,-118.55533329999999,1,14,14,3.07,3.35,3.35,1880146.0,578181.0,578181.0,3.04,3.22,3.22
35.8265,-117.66733329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.1525,-120.06416670000002,0,0,4,0.0,0.0,2.85,-1.0,-1.0,1745126.0,0.0,0.0,2.87
34.286,-118.552,212,220,221,6.7,6.7,6.7,34701.0,34701.0,34701.0,5.58,5.58,5.58
34.467,-116.49799999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.7813333,-118.171,0,1,1,0.0,2.88,2.88,-1.0,1815257.0,1815257.0,2.53,2.53,2.93
34.301,-118.506,268,298,299,6.7,6.7,6.7,51776.0,51776.0,51776.0,5.07,5.07,5.07
36.9865,-121.74216670000001,139,292,305,6.9,6.9,6.9,192860.0,192860.0,192860.0,4.7,4.7,4.7
37.641,-118.95066670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.6386667,-121.87183329999999,4,4,6,2.95,2.95,2.95,2124933.0,2124933.0,2124933.0,3.03,3.03,3.03
32.926,-117.727,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8066667,-122.7795,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.604,-120.738,0,1,1,0.0,3.1,3.1,-1.0,1607077.0,1607077.0,2.75,2.75,2.75
38.8106667,-122.79299999999999,0,0,2,0.0,0.0,2.89,-1.0,-1.0,1322420.0,0.0,0.0,0.0
38.438,-118.7297,33,33,38,4.3,4.3,4.3,846343.0,846343.0,846343.0,4.1,4.1,4.1
35.933,-118.59200000000001,0,0,1,0.0,0.0,3.8,-1.0,-1.0,560581.0,0.0,0.0,0.0
40.272,-124.3331667,0,9,14,0.0,2.92,3.55,-1.0,1088381.0,2280075.0,2.64,3.7,3.7
34.236999999999995,-116.804,12,26,46,3.8,3.8,3.8,2438956.0,2438956.0,2438956.0,3.17,3.23,3.23
37.988833299999996,-118.677,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.967,-116.1068,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3163333,-124.55133329999998,10,18,27,3.65,3.65,3.65,435466.0,435466.0,435466.0,3.04,3.04,3.8
33.919000000000004,-118.601,0,1,3,0.0,2.89,2.89,-1.0,2340794.0,2340794.0,0.0,0.0,2.59
34.0575,-117.26833329999998,1,5,8,2.69,3.2,4.54,1078461.0,343953.0,710294.0,2.61,2.61,3.43
40.8263333,-125.42200000000001,0,0,3,0.0,0.0,2.84,-1.0,-1.0,1386703.0,0.0,0.0,0.0
37.583833299999995,-118.697,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.488,-116.398,0,0,74,0.0,0.0,4.62,-1.0,-1.0,1078567.0,0.0,0.0,2.81
34.66,-121.506,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,4.0,4.0,4.0
34.379,-118.635,26,26,29,5.07,5.07,5.07,376490.0,376490.0,376490.0,3.46,3.46,3.46
40.0376667,-122.0681667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.97,-115.81200000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.76
37.6216667,-118.87133329999999,12,13,13,3.6,3.6,3.6,41679.0,41679.0,41679.0,3.8,3.8,3.8
34.042,-116.90899999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.58,2.58
33.562,-117.0565,0,2,10,0.0,2.64,3.44,-1.0,1663295.0,2076988.0,0.0,2.67,3.06
38.5711667,-122.38533329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.4073333,-121.75283329999999,0,0,4,0.0,0.0,2.99,-1.0,-1.0,709825.0,0.0,0.0,2.92
34.976,-117.021,0,0,2,0.0,0.0,3.19,-1.0,-1.0,2184251.0,0.0,0.0,0.0
40.9111667,-122.38799999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.341,-124.49116670000001,373,431,446,6.57,7.2,7.2,209089.0,271029.0,271029.0,4.39,4.39,4.39
33.496333299999996,-116.80583329999999,0,0,1,0.0,0.0,2.92,-1.0,-1.0,2460479.0,0.0,0.0,0.0
34.31,-116.83566670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.5778333,-117.37816670000001,111,458,712,4.73,7.1,7.1,6739.0,6901.0,6901.0,4.56,4.9,4.9
40.1938333,-121.10466670000001,87,89,90,5.69,5.69,5.69,924562.0,924562.0,924562.0,3.73,3.73,3.73
38.4705,-118.3779,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.0297,-118.0623,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1368,-117.9524,473,614,629,6.5,6.5,6.5,665011.0,665011.0,665011.0,4.2,4.2,4.34
36.093,-118.384,0,0,4,0.0,0.0,3.23,-1.0,-1.0,709650.0,3.27,3.27,3.27
37.2538333,-121.639,0,0,1,0.0,0.0,2.59,-1.0,-1.0,1998605.0,0.0,0.0,3.03
36.0713333,-120.64983329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.1246,-115.2788,2,2,2,2.9,2.9,2.9,4719.0,4719.0,4719.0,2.5,2.5,2.5
35.6981659,-117.52183529999999,745,1527,1552,7.1,7.1,7.1,119748.0,119748.0,119748.0,4.9,4.9,4.9
39.0338333,-123.079,1,6,8,2.63,3.3,3.3,845088.0,1518445.0,1518445.0,2.65,2.78,3.02
36.582,-121.12833329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5495,-118.92083329999998,96,190,259,6.1,6.1,6.1,49633.0,49633.0,49633.0,6.2,6.2,6.2
33.021,-115.83200000000001,117,157,171,6.6,6.6,6.6,7101.0,7101.0,7101.0,4.57,4.57,4.57
39.8128333,-120.7888333,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.388000000000005,-124.4615,0,3,5,0.0,3.9,3.9,-1.0,2404363.0,2404363.0,4.3,4.3,4.3
34.4968333,-116.52033329999999,163,497,1074,4.87,7.3,7.3,199530.0,203926.0,203926.0,4.26,5.42,5.42
36.244833299999996,-120.374,0,0,2,0.0,0.0,3.49,-1.0,-1.0,1346684.0,0.0,0.0,2.96
40.5613333,-121.72399999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.48,3.48,3.48
41.8806,-119.6426,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.484,-116.417,0,0,2,0.0,0.0,2.57,-1.0,-1.0,2304911.0,0.0,0.0,2.63
35.817,-117.742,0,1,60,0.0,2.99,4.3,-1.0,841572.0,709305.0,0.0,0.0,3.9
36.7548333,-121.02116670000001,0,3,8,0.0,3.04,3.26,-1.0,1115956.0,407701.0,2.64,3.04,3.04
32.6471667,-115.9195,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.565,-116.568,573,1157,2762,4.47,5.42,7.3,1419441.0,866630.0,1505083.0,3.98,3.98,4.96
35.62,-116.90700000000001,0,0,2,0.0,0.0,2.7,-1.0,-1.0,821680.0,0.0,2.55,2.68
36.205999999999996,-117.898,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.347,-124.85983329999999,0,4,5,0.0,2.88,3.69,-1.0,1707098.0,368557.0,2.52,2.55,2.59
38.437,-118.73,26,26,32,4.3,4.3,4.3,1308120.0,1308120.0,1308120.0,4.1,4.1,4.1
36.600666700000005,-121.05416670000001,4,5,10,3.17,3.17,3.17,278429.0,278429.0,278429.0,3.03,3.03,3.03
37.109,-122.36383329999998,0,0,1,0.0,0.0,3.11,-1.0,-1.0,2107395.0,0.0,0.0,0.0
35.6281667,-117.35516670000001,0,0,3,0.0,0.0,2.71,-1.0,-1.0,1781675.0,0.0,0.0,2.73
36.2436667,-120.29799999999999,279,318,325,6.7,6.7,6.7,81465.0,81465.0,81465.0,5.2,5.2,5.2
40.287833299999996,-124.50166670000002,0,0,1,0.0,0.0,2.84,-1.0,-1.0,2446845.0,0.0,0.0,0.0
40.999333299999996,-121.5921667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.4795,-123.5165,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5168333,-118.8595,3,17,22,4.0,4.0,4.0,458641.0,458641.0,458641.0,0.0,4.3,4.3
34.615,-116.667,151,338,1057,4.47,5.41,7.3,127328.0,210371.0,212970.0,3.91,5.42,5.42
40.3168333,-124.6515,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.7301667,-117.55866670000002,27,28,31,6.4,6.4,6.4,545.0,545.0,545.0,7.1,7.1,7.1
40.7545,-122.6405,0,5,12,0.0,4.06,4.06,-1.0,1080816.0,1080816.0,0.0,3.54,3.54
37.600333299999996,-118.84316670000001,6,7,7,3.15,3.15,3.15,1389025.0,1389025.0,1389025.0,2.54,2.54,2.89
39.1118333,-122.37616670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.107,-119.001,2,2,7,3.04,3.04,3.72,1935794.0,1935794.0,1474723.0,2.76,2.76,2.76
33.9915,-118.8125,0,0,1,0.0,0.0,3.14,-1.0,-1.0,2434646.0,0.0,0.0,0.0
32.951,-117.76899999999999,288,291,294,5.45,5.45,5.45,1021654.0,1021654.0,1021654.0,4.31,4.31,4.31
34.4758333,-116.51983329999999,3,35,72,5.41,7.3,7.3,916.0,3515.0,3515.0,4.87,5.42,6.3
40.289333299999996,-124.51433329999999,3,3,5,2.83,2.83,2.83,342216.0,342216.0,342216.0,3.13,3.13,3.13
37.7956667,-118.58116670000001,85,250,306,4.49,6.1,6.1,50796.0,65489.0,65489.0,3.51,6.2,6.2
37.4815,-118.8075,0,0,1,0.0,0.0,4.5,-1.0,-1.0,1061246.0,0.0,2.5,2.5
36.6815,-121.3125,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.0695,-117.64716670000001,38,44,45,3.97,3.97,3.97,1596125.0,1596125.0,1596125.0,3.45,3.45,3.45
34.453,-120.969,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.5,2.5,2.5
40.426,-122.14133329999999,1,1,2,2.89,2.89,3.15,2497102.0,2497102.0,756827.0,2.54,2.54,2.86
37.6486667,-118.8453333,0,0,1,0.0,0.0,4.15,-1.0,-1.0,2005271.0,0.0,0.0,0.0
38.7685,-122.69533329999999,0,0,2,0.0,0.0,2.91,-1.0,-1.0,1490202.0,0.0,0.0,0.0
34.5353333,-116.262,2,7,10,3.19,3.21,3.21,2292402.0,943909.0,943909.0,3.17,3.17,3.17
32.575166700000004,-115.81233329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.417,-116.37700000000001,1,2,4,3.08,3.08,3.08,1991511.0,1991511.0,1991511.0,0.0,2.98,3.48
40.4555,-124.95966670000001,0,4,15,0.0,4.2,4.2,-1.0,721.0,721.0,2.68,3.35,3.84
34.187,-116.81200000000001,0,0,1,0.0,0.0,2.63,-1.0,-1.0,534663.0,0.0,0.0,2.62
38.7966667,-122.81983329999998,0,0,1,0.0,0.0,2.98,-1.0,-1.0,1133751.0,0.0,0.0,0.0
33.186833299999996,-115.6103333,1,4,7,3.25,3.25,3.36,2209572.0,2209572.0,1529867.0,2.97,2.97,3.34
36.218,-116.762,0,0,41,0.0,0.0,5.4,-1.0,-1.0,1272270.0,2.59,3.55,3.55
36.700166700000004,-121.33083329999998,1,1,1,4.03,4.03,4.03,2444074.0,2444074.0,2444074.0,0.0,0.0,0.0
38.3893333,-119.3055,2,2,2,3.03,3.03,3.03,115474.0,115474.0,115474.0,2.68,3.6,3.6
36.8288333,-121.40700000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.2237,-117.8058,455,659,663,6.5,6.5,6.5,892043.0,892043.0,892043.0,4.8,4.8,4.8
36.270166700000004,-120.42933329999998,73,125,132,6.7,6.7,6.7,22904.0,22904.0,22904.0,5.2,5.2,5.2
37.7203,-115.0293,0,0,1,0.0,0.0,2.89,-1.0,-1.0,2309881.0,0.0,0.0,2.93
40.5236667,-123.52633329999999,0,0,4,0.0,0.0,3.6,-1.0,-1.0,1252685.0,3.5,3.5,3.5
33.262,-116.089,5,10,21,3.51,3.51,4.67,75883.0,75883.0,1879652.0,3.19,3.19,4.08
36.985,-117.45100000000001,14,14,15,4.75,4.75,4.75,109370.0,109370.0,109370.0,3.68,3.68,3.68
33.0575,-115.71316670000002,1,3,3,2.7,3.26,3.26,164494.0,627666.0,627666.0,3.22,3.22,3.22
35.774,-117.65100000000001,29,34,35,5.36,5.36,5.36,17872.0,17872.0,17872.0,4.21,4.21,4.21
38.038000000000004,-118.81616670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.461,-118.34200000000001,0,0,1,0.0,0.0,2.54,-1.0,-1.0,1489026.0,4.5,4.5,4.5
38.317,-118.3745,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8496667,-122.78033329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.388000000000005,-118.655,1,1,3,2.79,2.79,2.93,52240.0,52240.0,1200077.0,3.25,3.25,3.25
34.108000000000004,-117.477,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.4073333,-121.75283329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.3628333,-118.663,1,3,3,2.63,3.07,3.07,2470806.0,685768.0,685768.0,2.53,2.53,2.85
36.586999999999996,-116.904,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,4.65,4.65,5.4
37.5383333,-118.44216670000002,81,88,88,3.9,3.9,3.9,1432378.0,1432378.0,1432378.0,3.5,3.5,3.5
35.561,-119.01,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.855,-116.4,0,1,3,0.0,2.54,2.68,-1.0,1888181.0,102222.0,0.0,0.0,2.67
34.7618333,-117.494,0,0,2,0.0,0.0,3.25,-1.0,-1.0,871521.0,0.0,2.53,2.8
40.0546667,-121.33983329999998,0,0,3,0.0,0.0,3.4,-1.0,-1.0,745713.0,2.63,2.63,2.63
32.721,-116.0,0,0,5,0.0,0.0,3.15,-1.0,-1.0,939177.0,0.0,0.0,4.3
35.551333299999996,-117.2828333,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,3.89,3.89
34.939,-116.959,3,4,12,3.18,3.33,3.4,717212.0,2431455.0,2638200.0,2.99,2.99,3.69
40.3798333,-124.86433329999998,0,3,16,0.0,3.29,3.29,-1.0,1308549.0,1308549.0,0.0,3.51,3.51
35.551,-120.79833329999998,2,3,7,3.07,3.14,3.56,1105735.0,688023.0,1299705.0,2.52,2.52,2.52
33.6528333,-117.34183329999999,0,2,7,0.0,3.97,3.97,-1.0,1464754.0,1464754.0,3.52,3.52,3.52
40.425,-125.586,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.7712,-119.5868,1,1,2,3.0,3.0,4.5,2226587.0,2226587.0,189004.0,2.64,2.64,2.91
34.150999999999996,-116.42299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.056,-117.97200000000001,1,1,2,2.77,2.77,2.77,246174.0,246174.0,246174.0,0.0,0.0,0.0
37.8335,-121.96733329999999,1,1,6,2.65,2.65,2.75,2576185.0,2576185.0,2307047.0,2.55,2.55,2.55
37.587166700000004,-118.79466670000001,8,8,8,4.9,4.9,4.9,161.0,161.0,161.0,3.94,3.94,3.94
35.876,-114.64399999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.7,3.7,3.7
37.9605,-118.66733329999998,2,2,5,3.18,3.18,3.2,1346338.0,1346338.0,1731322.0,2.79,2.79,2.79
41.0645,-124.0405,0,0,4,0.0,0.0,3.24,-1.0,-1.0,2026105.0,0.0,0.0,0.0
35.758,-115.993,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.67,2.67,2.67
37.4793333,-118.81466670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.9,-116.75,0,9,10,0.0,4.2,4.2,-1.0,1229929.0,1229929.0,0.0,0.0,0.0
33.381666700000004,-116.31616670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8183333,-122.78966670000001,8,8,9,3.58,3.58,3.58,2095650.0,2095650.0,2095650.0,3.67,3.67,3.67
